id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23579674,Exclusive apartment in the heart of Oslo,96203201,Kristina,,Frogner,59.92952586,10.72635133,Entire home/apt,1294,4,5,06/10/2018,0.64,2,24
23590020,Big bedroom in central and quiet Torshov district,84702429,Wilhelm,,Sagene,59.93889958,10.77912645,Private room,271,1,8,30/04/2018,0.95,2,0
23593183,Koselig liten hybel på Øvre Grünerløkka/Torshov,140421271,Ida,,Sagene,59.93252035,10.76019247,Entire home/apt,440,4,1,07/03/2018,0.12,1,0
23596707,Beautiful Apartment in Briskeby,176442928,Joshua,,Frogner,59.92298219,10.71450461,Entire home/apt,1353,21,0,,,1,0
23602259,Spacious room in classic appartment near center,109812709,Magnus & Natalia,,Grünerløkka,59.92478255,10.75759306,Private room,601,5,13,02/11/2018,2.17,1,26
23602704,A cozy room in the heart of Torshov,30095653,Christina,,Sagene,59.93320902,10.76148228,Private room,347,2,7,30/09/2018,0.84,1,0
23606056,Hele Leilligheten- Majorstuen -ved Vigelandsparken,176552472,Flemming,,Frogner,59.92755824,10.71411003,Entire home/apt,499,1,5,07/04/2018,0.61,1,0
23609142,Lys sentrumsnær leilighet i rolig område,17214336,Yvonne,,Gamle Oslo,59.9075969,10.77990936,Entire home/apt,846,4,0,,,1,0
23610891,"Great apartment located at Grünerløkka, Oslo",137949577,Mattias,,Grünerløkka,59.92073089,10.76519148,Entire home/apt,998,2,2,18/03/2018,0.24,1,0
23612203,The heart of Grünerlökka,8674317,Kjersti,,Grünerløkka,59.92091823,10.762197,Entire home/apt,651,1,27,18/11/2018,3.58,1,19
23621455,Cannot beat this top location. Cheap. Basic!,2000939,Hilde,,Vestre Aker,59.93380076,10.70890586,Private room,296,1,28,24/05/2018,3.29,7,0
23622633,Modern apartment. Fantastic View. Close To Nature,5741148,Bjørn,,Vestre Aker,59.96983527,10.64219097,Entire home/apt,998,4,3,29/07/2018,0.36,1,39
23623040,Amazing loft apartment with skylight and fireplace,27201551,Maren,,Gamle Oslo,59.90782492,10.76837879,Entire home/apt,1049,4,0,,,2,0
23634189,"Sofienberg, ved Botanisk hage.",176878428,Terje,,Grünerløkka,59.92380843,10.77448022,Entire home/apt,499,2,5,26/08/2018,0.62,1,3
23637782,Oslo Vandrerhjem Haraldsheim,176917077,Harald,,Nordre Aker,59.94072987,10.78962966,Private room,753,1,10,03/09/2018,1.2,1,365
23638586,Cozy central appartment at Grunerløkka,9221593,Ragnhild,,Grünerløkka,59.92861273,10.76559846,Entire home/apt,601,6,4,12/08/2018,0.52,1,0
23639013,Cosy apartment - 15 minutes from Oslo city center!,39118815,Ane,,Grünerløkka,59.93035418,10.78358774,Entire home/apt,541,1,9,19/08/2018,1.05,1,157
23640373,"Apartment in green area, close to metro station",40848381,Erlend,,Østensjø,59.8817976,10.85546104,Entire home/apt,355,2,8,17/09/2018,1.08,1,18
23640382,"City Center - New apartment with balcony, 3BD/1BA",68988599,Eivind Og Hilde,,Gamle Oslo,59.90213424,10.75192442,Entire home/apt,2690,1,1,27/08/2018,0.35,3,14
23642963,S/Y Abeamus,25678364,Sander,,Frogner,59.90783769,10.69423305,Entire home/apt,1100,2,7,13/05/2018,0.81,1,0
23644845,Cozy Central Apartment,42719719,Julia & Bjarni,,Sagene,59.93243294,10.76162896,Entire home/apt,1015,3,0,,,2,12
23646306,Private room in pent house,19089217,Tina,,Grünerløkka,59.92679709,10.75856214,Private room,321,1,1,13/03/2018,0.12,2,0
23648574,Modern appartment in the middle of Oslo,20056266,Ann-Cathrin Eriksen,,Grünerløkka,59.92755768,10.75087556,Private room,296,1,1,20/09/2018,0.48,1,48
23649597,"Quiet, cozy flat in the middle of Oslo.",177033601,Christoffer,,St. Hanshaugen,59.92328017,10.74861148,Entire home/apt,651,1,0,,,1,0
23655215,Private bedroom - central & quiet Torshov district,84702429,Wilhelm,,Sagene,59.93714277,10.77786635,Private room,262,1,7,17/04/2018,0.86,2,0
23660969,Luxury apartment/best area and a view to die for,25252222,Magnus,,Frogner,59.92423783,10.72959086,Entire home/apt,702,4,3,17/11/2018,0.36,1,4
23662321,"Stylish, comfy apt in the middle of Oslo!",67631165,Klaus,,St. Hanshaugen,59.91865886,10.74675585,Entire home/apt,753,10,24,27/10/2018,3.06,9,70
23663750,Gorgeous renovated design apartment at Frogner,33715237,Tone,,Frogner,59.91810839,10.71512056,Entire home/apt,2504,4,5,09/08/2018,0.94,1,79
23668230,Cozy appartment by the river,177217605,Kari,,Nordre Aker,59.96337885,10.77386361,Entire home/apt,846,5,0,,,1,0
23673580,Home away from home - Lovely central apartment,46656644,Camilla,,Grünerløkka,59.92943493,10.77541889,Entire home/apt,651,7,11,28/10/2018,1.38,1,18
23673651,"Central and cozy apartment, newly renovated!",97114938,Carl,,Sentrum,59.91186817,10.74435856,Entire home/apt,601,2,3,05/05/2018,0.38,1,0
23678573,Bright and spaceous room in city center apartment,8196462,Ellen,,Gamle Oslo,59.91469358,10.76472962,Private room,465,2,25,16/09/2018,3.32,1,79
23690246,Trendy new apartment with a nice view,177455584,Frank,,Grünerløkka,59.91840529,10.75595925,Entire home/apt,804,1,5,28/04/2018,0.63,1,0
23692882,Casa ToPlussFem,58418869,Kristi,,Marka,59.84813611,10.8446133,Entire home/apt,998,5,6,10/08/2018,0.77,1,140
23695632,Room one,176706799,Jan Kåre,,Nordstrand,59.85629164,10.80714004,Private room,499,1,38,06/10/2018,5.35,2,359
23698790,Ettroms leilighet ved parken og Akerselva,177523922,Liv Tone,,Sagene,59.94059501,10.7648022,Entire home/apt,347,1,2,28/10/2018,1.15,1,14
23705736,Modern apartment in the heart of Oslo,177609344,Truls Henrik,,Frogner,59.92288427,10.70139019,Entire home/apt,448,7,8,15/10/2018,1,1,0
23707832,Authentic flat with french balcony and fireplace,38047941,Eline,,Sagene,59.93542492,10.76563947,Entire home/apt,499,1,3,20/10/2018,0.4,1,77
23710157,"In heart of Old Oslo, 5 min. from Central Station",61780342,Ole,,Gamle Oslo,59.91067843,10.76751876,Entire home/apt,550,4,0,,,2,0
23721331,Cosy 2 room apartment at Oslo west/ Tåsen,20350754,Eva,,Sagene,59.94499376,10.74963131,Entire home/apt,516,4,4,15/11/2018,0.49,2,333
23723805,Cozy and central apartment in Oslo,12093859,Hannah,,Grünerløkka,59.92942894,10.77471896,Entire home/apt,702,4,4,14/10/2018,0.49,1,0
23724350,"Modern and cozy apartment: 2 bedrooms, 2 balconies",177832585,Helene,,Bjerke,59.93571311,10.79984241,Entire home/apt,1201,3,8,07/09/2018,1.03,1,180
23726093,Newly renovated apartment at Røa ideal for skiing,16987767,Rune,,Vestre Aker,59.95073295,10.65335975,Entire home/apt,863,3,1,02/04/2018,0.13,2,0
23726375,"Super fresh 2 bedroom apartment, Grünerløkka",133589292,Per Erik,,Grünerløkka,59.92322876,10.76486254,Entire home/apt,601,6,2,29/04/2018,0.28,1,12
23726850,Koselig og barnevennlig hus 20 minutter fra byen.,172512865,Erlend,,Nordre Aker,59.96267421,10.76152313,Entire home/apt,998,4,3,05/08/2018,0.63,1,16
23728884,Super cozy studio apartment in central Oslo.,30736270,Joana,,Frogner,59.9150767,10.72147214,Entire home/apt,347,1,31,19/11/2018,3.78,2,0
23734619,Scandinavian compact living at Tøyen / Oslo,12950505,Ditte,,Gamle Oslo,59.91323149,10.77142312,Entire home/apt,601,4,4,23/10/2018,0.52,2,0
23741818,Modern & new apartment close to city center,116718356,Karima,,Gamle Oslo,59.91648728,10.78473628,Private room,601,3,0,,,1,180
23746075,"Lovely, modern apartment in the heart of Oslo",96273407,Natalie,,St. Hanshaugen,59.92517818,10.74697129,Entire home/apt,702,4,0,,,1,0
23746337,"Near Oslo's nature, yet close to the city center",138764696,Ruth,,Østensjø,59.89437533,10.85078043,Entire home/apt,541,2,7,23/09/2018,0.9,1,0
23746366,Modern centrally located 2 bedroom apartment!,7757289,Cam,,St. Hanshaugen,59.91708548,10.75275318,Entire home/apt,1201,3,4,11/11/2018,0.84,1,7
23750267,Charming apartment in Grünerløkka,119601305,Tonje,,Grünerløkka,59.92723451,10.76220308,Entire home/apt,558,1,6,28/05/2018,0.73,1,0
23754956,Spacious and unique apartment with a loft feeling!,178035939,Torunn&Pippi,,Sagene,59.93742066,10.76521023,Private room,448,2,20,27/07/2018,2.53,1,0
23755533,Central and cosy apartment in Oslo,139061223,Farida,,Gamle Oslo,59.90618697,10.77434253,Entire home/apt,491,4,1,13/03/2018,0.12,1,323
23760823,Next to the King.,132403982,Jes,,Frogner,59.92163845,10.72542699,Entire home/apt,888,1,56,11/11/2018,7.4,3,155
23761352,Room by the forest,32695419,Tonje,,Bjerke,59.94784754,10.82916581,Private room,254,2,0,,,1,0
23764213,Nice family home,178247721,Joachim,,Grünerløkka,59.92407498,10.75636299,Entire home/apt,1201,2,0,,,1,0
23765094,Sofies Plass,15044395,Tøri,,St. Hanshaugen,59.9227523,10.73662245,Private room,313,30,1,28/03/2018,0.13,1,207
23768385,"Cosy bedroom in the heart of Oslo, Sofienberg",178288361,Rodrigo,,Grünerløkka,59.92154915,10.77335144,Private room,499,2,20,26/08/2018,2.46,1,172
23771068,Modern apartment for 1-2 persons at Grünerløkka,42716289,Daniel Joachim,,Gamle Oslo,59.91690966,10.76426113,Entire home/apt,507,1,1,15/03/2018,0.12,1,0
23786158,Sentral og koselig leilighet i Oslo,139138053,Andreas,,Gamle Oslo,59.91236136,10.7657273,Private room,296,1,24,04/08/2018,2.98,1,0
23794659,Central and luxurious with seaview,81091678,Anne,,Gamle Oslo,59.90278648,10.75729492,Entire home/apt,736,6,1,23/03/2018,0.12,1,0
23797629,High standard family home at Grünerløkka.,36610501,Celine,,Grünerløkka,59.92787863,10.77121584,Entire home/apt,702,1,3,27/07/2018,0.38,1,53
23800019,"Rekkehus leies ut underNorway cup, stor uteplass.",95901455,Tor,,Bjerke,59.93660375,10.79895289,Entire home/apt,1624,5,0,,,1,0
23802626,Bright studio in hip area of Oslo,46239972,Heidi,,Grünerløkka,59.92688445,10.76159229,Entire home/apt,651,4,2,13/08/2018,0.44,1,7
23804069,Private room in apartment 15min from Oslo Central,79400695,Sandra,,Østensjø,59.89431094,10.83899328,Private room,152,1,1,19/04/2018,0.14,1,0
23806120,Torshov: Modern apartment with sunny balcony,145194176,Nina,,Sagene,59.93351401,10.76086703,Entire home/apt,1100,2,8,04/11/2018,1.19,1,11
23808470,Colorful apartment in beautiful central area,27772487,Belen Sophie,,St. Hanshaugen,59.93014746,10.73500196,Private room,550,2,8,10/08/2018,1.57,1,0
23809822,A perfect place to stay in Oslo,3910432,Øystein,,Frogner,59.91777509,10.71778801,Entire home/apt,897,7,35,18/09/2018,4.25,1,0
23816219,Hjemmekoselig leilighet på kaia i Oslo,33356558,Randi,,Gamle Oslo,59.90314783,10.75648755,Entire home/apt,998,4,1,29/07/2018,0.26,1,0
23816729,Beautiful 2-bed apartment in trendy Grünerløkka,96716477,Emil,,Grünerløkka,59.91920115,10.7626842,Entire home/apt,778,2,8,30/09/2018,1.03,1,4
23817780,Room in modern townhouse. 12 min from Oslo C.,115620736,Øyvind,,Nordstrand,59.87723904,10.78290072,Private room,499,1,19,01/09/2018,2.42,1,122
23820907,"Modern, cosy place with a central location.",17517780,Morten,,Frogner,59.91389241,10.7209041,Entire home/apt,702,3,2,22/04/2018,0.26,1,0
23823724,Great two-storey home in hip Grunerløkka!*,67631165,Klaus,,Grünerløkka,59.92204021,10.76289059,Entire home/apt,702,30,4,03/06/2018,0.61,9,0
23830563,West Side Villa,38480854,Simen,,Vestre Aker,59.94925919,10.68953717,Private room,254,1,11,08/07/2018,1.42,1,0
23831351,"Cosy apartment, Torshov, Central in Oslo",178918161,Tina,,Sagene,59.93277156,10.76150083,Private room,601,7,8,27/05/2018,1,1,0
23834411,Central apt @Munch museum and Botanical garden,13739548,Kristin,,Gamle Oslo,59.91445351,10.77582807,Entire home/apt,753,2,8,19/11/2018,1.03,1,1
23846701,A relaxed and homely apt. centrally located.,155543323,Mylinh,,Gamle Oslo,59.91608256,10.76489294,Private room,364,1,5,15/08/2018,1.35,1,0
23847332,Cosy little flat close to the forest and p.transpo,129435690,Celeste,,Alna,59.91811741,10.85713078,Entire home/apt,499,2,13,11/11/2018,2.36,1,338
23852399,"Studioleilighet, 33 kvm.",15316145,Elin,,Sagene,59.94442001,10.7779245,Entire home/apt,499,3,6,27/08/2018,1.2,1,10
23853062,OASIS BOHEMIAN_3 bedroom apt in heart of the city,35308430,Mirja,,St. Hanshaugen,59.92065494,10.74088742,Entire home/apt,1497,2,10,29/10/2018,2.07,2,144
23854547,Beautiful apartment for a young family,12501530,Simon,,Sagene,59.93836814,10.76056004,Entire home/apt,702,6,0,,,1,13
23856182,Central apartment next to Akerselva,87035373,Ingrid,,Sagene,59.93259731,10.75822513,Entire home/apt,897,2,1,05/09/2018,0.39,1,102
23857124,Moderne leilighet med balkong,62907928,Mathias,,Gamle Oslo,59.90446774,10.78973061,Entire home/apt,499,2,18,18/11/2018,2.28,1,90
23864618,Super cozy villa in Central of Oslo,156938943,Chaddad,,Bjerke,59.93296602,10.81706331,Entire home/apt,2199,2,4,20/08/2018,0.59,5,209
23867689,Cosy studio apt close to popular kafés and bars,55652462,Sigrid,,St. Hanshaugen,59.92681307,10.74378065,Entire home/apt,482,2,8,23/08/2018,1.25,1,0
23867729,Sonderland Apartments - Platous gate 29-3 (Sleeps 7 - 2 BR),128801744,Andrea,,Gamle Oslo,59.91133707,10.76405975,Entire home/apt,1802,1,2,17/06/2018,0.32,30,172
23875406,Cosy top floor apartment with high standard.,104868828,Eivind,,Nordre Aker,59.95085546,10.79446684,Entire home/apt,601,2,18,22/09/2018,2.9,1,0
23876610,Modern apartment with elevator. Super Central!,127301416,Fifi,,Frogner,59.92942703,10.71574421,Entire home/apt,795,1,30,21/10/2018,4.11,2,159
23878202,Two floor penthouse with amazing view  - central,1282757,Einar,,Sagene,59.93715292,10.75485495,Entire home/apt,990,2,7,18/11/2018,0.88,1,117
23878604,Nice apartment in Oslo - close to everything,26103027,Svein,,Gamle Oslo,59.90421203,10.77400602,Entire home/apt,474,3,10,21/09/2018,1.28,1,361
23878702,Charming central apartment,15188922,Hege,,Grünerløkka,59.9289645,10.77526961,Entire home/apt,601,3,12,12/08/2018,1.55,1,0
23880340,"Lovely apt next to ""Vigelandsparken""",48975868,Tinius,,Frogner,59.91949929,10.70469501,Entire home/apt,804,2,1,22/07/2018,0.25,2,0
23887789,Unique top floor condo with a great view of Oslo,101406767,Maria,,Gamle Oslo,59.90130499,10.77275108,Entire home/apt,702,3,1,10/04/2018,0.13,1,6
23896270,High standard 2-room flat in Briskeby/Frogner.,9857308,Anders,,Frogner,59.91870064,10.71686558,Entire home/apt,601,7,0,,,1,0
23897943,Spacious penthouse flat close to Grünerløkka,30633631,Gunda,,Grünerløkka,59.92568378,10.76759815,Entire home/apt,804,2,22,14/10/2018,2.81,1,27
23899285,"Surrounded by nature, only 15 min to Oslo city",42676900,Christina,,Vestre Aker,59.95015256,10.68360957,Entire home/apt,897,2,2,20/07/2018,0.41,1,0
23900470,"Brand new apt. 10 min from city centre, 50 sqm!",179617801,Jo Espen,,Gamle Oslo,59.91302815,10.78388758,Entire home/apt,601,3,2,27/07/2018,0.49,1,0
23908745,Central apartment // 1 month SHORT RENTAL,15206597,Benjamin,,Frogner,59.92008101,10.73442291,Entire home/apt,101,1,11,21/10/2018,1.37,1,8
23913005,Charming and central apartment in a quiet area,82306194,Solveig,,Sagene,59.93563461,10.76127341,Entire home/apt,550,4,4,01/07/2018,0.53,1,0
23913943,Central and cosy apartment in Oslo!,12389427,Esther,,Grünerløkka,59.92747955,10.7732216,Entire home/apt,753,2,6,09/08/2018,1.15,1,77
23915571,Nice centrally located apartment,114560248,Tore,,Grünerløkka,59.9261742,10.75228246,Entire home/apt,804,3,0,,,2,0
23917115,"The heart of Oslo, Grünerløkka",179765602,Henrik,,Grünerløkka,59.92479935,10.75979141,Entire home/apt,499,2,0,,,1,0
23917865,Cosy apartment in the heart of Grünerløkka,25281367,Andrea,,Grünerløkka,59.92134206,10.76389973,Private room,499,2,26,31/10/2018,3.24,1,0
23918201,Røahagan i Oslo familievennlig,138208473,Ida,,Vestre Aker,59.95239175,10.6462956,Entire home/apt,939,7,1,27/03/2018,0.13,1,96
23919788,Great room in central Tøyen,26485035,Ola,,Gamle Oslo,59.91400313,10.77110375,Private room,601,5,8,11/08/2018,1.09,1,0
23919831,Nice and cosy apartment (100 m2) - close to nature,179793698,Frida,,Nordre Aker,59.96619791,10.79594475,Entire home/apt,846,2,10,30/06/2018,1.55,1,0
23921364,"Cozy, spacious apartment outside Oslo city center.",2322613,Vegard Ringsby,,Nordstrand,59.87094671,10.81784409,Entire home/apt,601,2,13,28/10/2018,2.83,1,0
23921451,Charming apartment in the lovely Sagene district,36431694,Helene,,Sagene,59.93597091,10.7524047,Entire home/apt,804,1,17,17/09/2018,2.19,1,59
23921793,Sunny 1 bedroom apartment with balcony. Central!,5750611,Kaia,,Gamle Oslo,59.90950076,10.77974966,Entire home/apt,296,3,1,22/03/2018,0.12,2,0
23923585,Central appartement stone's throw from the Castle,126645366,Magnus,,Frogner,59.92065157,10.73362935,Private room,499,6,9,01/07/2018,1.17,1,28
23929991,A place perfect for nature and big city life,63498255,Rannei,,Bjerke,59.94903572,10.8227432,Entire home/apt,550,2,1,18/05/2018,0.16,1,0
23932105,Hyggelig bygårdsleilighet i gamle Oslo,179915022,Linn,,Gamle Oslo,59.90705269,10.77133081,Entire home/apt,998,3,10,27/09/2018,1.52,1,54
23940704,Chick apartment majorstua,179951232,Magreth Ronia,,Frogner,59.92694256,10.72546277,Entire home/apt,685,1,28,23/09/2018,3.59,1,0
23950545,Cozy & Quiet Apt near Oslo's Arts&Fashion District,66701994,Henriette,,Grünerløkka,59.92106296,10.76506612,Entire home/apt,550,2,19,28/10/2018,2.91,1,34
23951761,"Super central, modern apartment in quiet street",143753948,Silje,,St. Hanshaugen,59.91955759,10.74086939,Entire home/apt,651,3,4,29/07/2018,0.8,1,10
23952908,"Sentral 3-room apartment in urban Grønland, Oslo.",56431105,Cornelius,,Gamle Oslo,59.91446277,10.7662048,Entire home/apt,1100,2,4,30/09/2018,1.32,1,0
23958069,"Oslo, Aker Brygge, 3 rooms",166309316,Anders,,Frogner,59.90974326,10.72423496,Entire home/apt,1201,2,28,18/11/2018,4.02,1,177
23968171,Sentral og hyggelig leilighet i Oslo.God standard!,98053838,Christian,,Frogner,59.9208383,10.73142896,Entire home/apt,702,1,16,04/11/2018,2.26,8,179
23969131,Beautiful house with garden in central Oslo,180264802,Ole,,Vestre Aker,59.93541701,10.70796357,Entire home/apt,1996,4,0,,,1,0
23974813,"Modern 3-room apartment, 15 min from city centre",180321752,Håkon,,Østensjø,59.90340913,10.84129802,Entire home/apt,601,2,6,06/10/2018,0.91,1,5
23986677,Spectacular panorama ocean view of Oslo fjord,20738005,Thanh,,Nordstrand,59.86675561,10.78773959,Entire home/apt,1802,4,2,04/08/2018,0.5,1,137
23988206,"Bo lite, enkelt og miljøvennlig på Sagene",106007109,Charlotte Elise,,Sagene,59.93818149,10.75864554,Entire home/apt,406,3,33,30/09/2018,4.34,1,0
23990729,Luxury apartment high rise downtown Oslo,92239386,Mike,,Gamle Oslo,59.90734554,10.75997898,Entire home/apt,2402,7,0,,,1,173
23992587,The Treetent Experience Oslo,173699370,Pål,,Marka,60.03667937,10.81293462,Entire home/apt,499,1,12,26/09/2018,2.11,1,91
23996313,Cool loft apartment,12538482,Camilla,,St. Hanshaugen,59.93486838,10.74242433,Entire home/apt,1802,3,2,30/03/2018,0.25,1,174
24001902,"Classic appartment, central, popular neighbourhood",180621050,Ingrid,,Gamle Oslo,59.91517687,10.76346422,Private room,998,2,3,12/08/2018,0.8,1,0
24008772,Lovely apartment close to the center of Oslo,61438929,Elisabeth,,Gamle Oslo,59.91459156,10.76781511,Entire home/apt,601,2,25,11/11/2018,3.44,1,4
24011464,"Beautiful, central, 3-rooms brand new apartment",180694784,Konstantin,,Gamle Oslo,59.91568357,10.78539936,Entire home/apt,1100,7,0,,,1,77
24012626,"Close to city centre, room for two (three), Oslo.",180705574,Magne,,Nordstrand,59.90192967,10.80302497,Private room,347,1,7,05/11/2018,2.31,1,62
24013054,Beautiful two story apt w/large privat terrace.,22771471,Markus,,Grünerløkka,59.92531616,10.76174172,Entire home/apt,1802,3,7,15/09/2018,1.1,1,0
24019188,Spacious apartment in Grunerløkka – w/roof top,12403323,Karoline,,Grünerløkka,59.9166683,10.76149856,Entire home/apt,601,3,12,30/08/2018,1.96,1,0
