id,host_id,host_name,room_type,price,minimum_nights
6619,124939320,Ingvild,Entire home/apt,897,1
6620,124970969,Markus,Entire home/apt,499,2
6621,125011230,Aleksander,Entire home/apt,550,2
6622,125049464,Guro,Private room,398,1
6623,125176782,Irina,Private room,347,1
6624,125339588,Anita,Entire home/apt,499,2
6625,125404304,Johanne Eskerud,Entire home/apt,897,7
6626,125441982,Yvffh,Private room,3620,1
6627,125645400,Gard,Entire home/apt,947,2
6628,125688371,Maren,Entire home/apt,1142,2
6629,125697514,Christian,Entire home/apt,499,2
6630,125866013,Shohreh,Entire home/apt,499,2
6631,125983996,Oda,Entire home/apt,1100,6
6632,126119531,Peder,Private room,499,1
6633,126119531,Peder,Private room,321,1
6634,126202538,ýýyvind,Entire home/apt,897,3
6635,126220030,Predrag,Entire home/apt,2098,1
6636,126220030,Predrag,Entire home/apt,2098,1
6637,126220030,Predrag,Entire home/apt,1548,1
6638,126220030,Predrag,Entire home/apt,2098,1
6639,126252543,Therese,Entire home/apt,998,7
6640,126391794,Martin,Entire home/apt,981,1
6641,126457866,Augusto,Private room,254,1
6642,126477826,Sara,Private room,330,2
6643,126552128,William,Entire home/apt,990,2
6644,126619241,Claus,Entire home/apt,1201,2
6645,126621884,Nils Petter,Entire home/apt,1201,5
6646,126645366,Magnus,Private room,499,6
6647,126649286,Stine,Entire home/apt,516,2
6648,126790309,Kristin,Entire home/apt,651,4
6649,126798761,Hanne,Entire home/apt,651,2
6650,126806329,Ingvild,Entire home/apt,448,21
6651,126807431,Wenche,Entire home/apt,702,5
6652,126894153,Kristian,Entire home/apt,753,3
6653,126986772,Alexander,Entire home/apt,702,2
6654,127065024,Nora,Entire home/apt,947,2
6655,127183370,John,Entire home/apt,897,7
6656,127197489,Nicole,Entire home/apt,694,2
6657,127301416,Fifi,Private room,685,1
6658,127301416,Fifi,Entire home/apt,795,1
6659,127303890,Knut,Entire home/apt,491,1
6660,127630586,Erling,Entire home/apt,601,2
6661,127636926,Line,Entire home/apt,897,2
6662,127796132,Line,Entire home/apt,1497,5
6663,127807290,Anette,Entire home/apt,1497,4
6664,127812508,Philip,Entire home/apt,888,3
6665,127880293,Thea,Entire home/apt,981,4
6666,127935079,Glen Eding,Entire home/apt,499,1
6667,127950966,Nicolay,Entire home/apt,922,3
6668,127964420,Gry,Entire home/apt,651,2
6669,128013846,Susan,Entire home/apt,753,2
6670,128081928,Annicken,Entire home/apt,431,4
6671,128184920,Harald,Entire home/apt,643,4
6672,128185795,Dag,Entire home/apt,4999,1
6673,128221914,Truls & Marthe,Entire home/apt,1497,3
6674,128229311,Markus,Private room,448,1
6675,128229311,Markus,Private room,499,2
6676,128375760,Alexander,Entire home/apt,719,3
6677,128485452,Jannick,Entire home/apt,1252,2
6678,128497210,Anders,Entire home/apt,990,3
6679,128502739,Azeb,Entire home/apt,491,2
6680,128509736,Oda,Entire home/apt,499,2
6681,128536472,Viktor,Entire home/apt,398,2
6682,128551057,Karine,Entire home/apt,499,3
6683,128579777,Ermias,Entire home/apt,482,1
6684,128672084,Anne,Entire home/apt,736,2
6685,128686649,Caroline,Entire home/apt,651,6
6686,128801744,Andrea,Entire home/apt,2098,1
6687,128801744,Andrea,Entire home/apt,2148,1
6688,128801744,Andrea,Entire home/apt,2047,1
6689,128801744,Andrea,Entire home/apt,2199,1
6690,128801744,Andrea,Entire home/apt,2250,1
6691,128801744,Andrea,Entire home/apt,1996,1
6692,128801744,Andrea,Entire home/apt,2047,1
6693,128801744,Andrea,Entire home/apt,2800,1
6694,128801744,Andrea,Entire home/apt,1497,1
6695,128801744,Andrea,Entire home/apt,2901,1
6696,128801744,Andrea,Entire home/apt,1497,1
6697,128801744,Andrea,Entire home/apt,1903,1
6698,128801744,Andrea,Entire home/apt,1497,1
6699,128801744,Andrea,Entire home/apt,1404,1
6700,128801744,Andrea,Entire home/apt,2749,1
6701,128801744,Andrea,Entire home/apt,1903,1
6702,128801744,Andrea,Entire home/apt,1996,1
6703,128801744,Andrea,Entire home/apt,1996,1
6704,128801744,Andrea,Entire home/apt,1539,1
6705,128801744,Andrea,Entire home/apt,1201,1
6706,128801744,Andrea,Entire home/apt,1802,1
6707,128801744,Andrea,Entire home/apt,2098,1
6708,128801744,Andrea,Entire home/apt,1303,1
6709,128801744,Andrea,Entire home/apt,1252,1
6710,128801744,Andrea,Entire home/apt,1852,1
6711,128801744,Andrea,Entire home/apt,1802,1
6712,128801744,Andrea,Entire home/apt,1497,1
6713,128801744,Andrea,Entire home/apt,2047,1
6714,128801744,Andrea,Entire home/apt,1903,1
6715,128801744,Andrea,Entire home/apt,1903,1
6716,128881563,Karin,Entire home/apt,448,2
6717,128910851,Stine,Entire home/apt,761,2
6718,128967740,Marcus Arentz,Entire home/apt,550,3
6719,129031504,Solveig,Entire home/apt,753,2
6720,129129417,Ingrid,Entire home/apt,626,3
6721,129192797,Kenneth,Entire home/apt,1100,3
6722,129385647,Isabell,Entire home/apt,795,1
6723,129427506,Mikael Andrï¿,Private room,787,3
6724,129435690,Celeste,Entire home/apt,499,2
6725,129518832,Nina,Private room,211,2
6726,129552340,Kristine,Entire home/apt,398,1
6727,129587733,Mari,Entire home/apt,1404,3
6728,129608383,Terje,Entire home/apt,1193,2
6729,129720293,Ana Emilia,Entire home/apt,601,2
6730,129761611,Ida,Entire home/apt,897,2
6731,129847857,Sigrid,Private room,389,3
6732,129884083,Samira,Private room,499,3
6733,129912016,Rune,Entire home/apt,1201,2
6734,129981071,Didrik,Entire home/apt,601,7
6735,130033988,Marius,Entire home/apt,778,7
6736,130040986,Martine,Entire home/apt,719,1
6737,130041119,Vegard,Entire home/apt,1303,3
6738,130045707,Hans Christian,Entire home/apt,998,3
6739,130090898,Tone,Entire home/apt,1404,2
6740,130245958,Endika Marques,Entire home/apt,601,3
6741,130312500,Stï¿½ï¿½ï¿½ï,Entire home/apt,499,1
6742,130471660,Maria,Entire home/apt,550,365
6743,130622149,Mats,Entire home/apt,719,4
6744,130715920,Mathias,Entire home/apt,846,3
6745,130733102,Ole,Entire home/apt,812,3
6746,130890746,Hannah,Entire home/apt,804,3
6747,130894559,Nathalie,Entire home/apt,474,2
6748,130914530,Stine,Entire home/apt,947,6
6749,130920679,Anniken,Entire home/apt,575,2
6750,130940933,Jorid,Entire home/apt,1802,3
6751,131001394,Silje,Entire home/apt,1100,3
6752,131003583,Stian,Entire home/apt,897,3
6753,131063942,Sophie,Entire home/apt,398,2
6754,131069080,Svetlana,Entire home/apt,1006,1
6755,131131334,Sun,Private room,4999,30
6756,131160262,Patrick,Entire home/apt,1404,7
6757,131186629,Lars Krogstad,Entire home/apt,550,2
6758,131284896,Maiken,Entire home/apt,998,3
6759,131293563,Rune,Private room,448,1
6760,131301744,Susanne,Entire home/apt,601,3
6761,131341670,Ales,Entire home/apt,897,10
6762,131428448,Huy,Private room,279,1
6763,131446196,Amanda,Entire home/apt,448,2
6764,131471859,Vetle,Entire home/apt,846,2
6765,131592212,Helge,Entire home/apt,1996,3
6766,131596643,Elin,Entire home/apt,465,5
6767,131638291,Edvard,Entire home/apt,558,2
6768,131780465,Simen,Entire home/apt,474,1
6769,131813532,Pauline,Entire home/apt,567,7
6770,131830937,Irena,Entire home/apt,499,2
6771,131837157,Emilie,Entire home/apt,651,2
6772,131894805,Dusan,Entire home/apt,567,1
6773,131896319,Renata,Private room,254,1
6774,131917155,May Linn,Entire home/apt,947,1
6775,131958498,Marie,Entire home/apt,804,2
6776,132013642,Emma,Private room,347,1
6777,132013642,Emma,Private room,956,2
6778,132049972,Julie,Entire home/apt,1201,7
6779,132156744,Gaute,Entire home/apt,702,2
6780,132189740,Siv,Entire home/apt,499,2
6781,132218959,Ines,Entire home/apt,1996,3
6782,132230346,Mona C.,Entire home/apt,431,40
6783,132281785,Monica,Entire home/apt,541,2
6784,132287137,Isak,Entire home/apt,897,2
6785,132288022,Chico,Entire home/apt,753,2
6786,132289755,Eli,Entire home/apt,829,1
6787,132313213,Marie,Private room,296,1
6788,132314972,Nina,Entire home/apt,448,2
6789,132344824,Paul,Entire home/apt,2952,6
6790,132364016,Helï¿½,Entire home/apt,897,5
6791,132403982,Jes,Entire home/apt,668,1
6792,132403982,Jes,Entire home/apt,888,1
6793,132403982,Jes,Entire home/apt,634,1
6794,132435043,Arve,Entire home/apt,820,3
6795,132458899,Calle,Entire home/apt,897,4
6796,132483168,Iffat,Entire home/apt,448,1
6797,132487872,Monica,Entire home/apt,998,1
6798,132500978,Lena,Entire home/apt,516,1
6799,132513937,Therese,Entire home/apt,1404,5
6800,132524482,Kris And Art,Entire home/apt,880,10
6801,132661773,Maren,Entire home/apt,998,3
6802,132767425,Anniken,Private room,254,10
6803,132800177,Sylvia,Entire home/apt,736,4
6804,132849381,Sara,Entire home/apt,440,1
6805,132855092,Eirin,Entire home/apt,702,1
6806,133057360,Ida,Entire home/apt,702,4
6807,133063949,Agnes,Private room,296,3
6808,133063949,Agnes,Private room,288,4
6809,133091801,Johannes,Entire home/apt,897,2
6810,133133555,Afsoon,Entire home/apt,389,2
6811,133366790,Tim,Entire home/apt,1040,1
6812,133416589,Jenny,Private room,457,1
6813,133515533,Aksel,Entire home/apt,753,2
6814,133549211,Jonas,Entire home/apt,804,5
6815,133557465,Tonje,Private room,296,1
6816,133586696,Jitendra,Entire home/apt,423,1
6817,133589292,Per Erik,Entire home/apt,601,6
6818,133593517,Elin,Entire home/apt,651,3
6819,133765608,Heidi,Entire home/apt,998,1
6820,133895261,Randi,Private room,398,2
6821,133970586,Sonja,Entire home/apt,846,2
6822,134038928,Christen,Entire home/apt,727,3
6823,134038928,Christen,Entire home/apt,1497,3
6824,134038928,Christen,Entire home/apt,736,3
6825,134038928,Christen,Entire home/apt,888,3
6826,134038928,Christen,Entire home/apt,837,3
6827,134038928,Christen,Entire home/apt,626,3
6828,134038928,Christen,Entire home/apt,753,3
6829,134038928,Christen,Entire home/apt,846,3
6830,134038928,Christen,Entire home/apt,677,3
6831,134038928,Christen,Entire home/apt,947,3
6832,134038928,Christen,Entire home/apt,753,5
6833,134038928,Christen,Entire home/apt,804,7
6834,134123760,Andreas,Entire home/apt,601,2
6835,134124840,Terje,Entire home/apt,998,8
6836,134217473,Janne,Entire home/apt,1548,2
6837,134233885,Xiaoyi,Private room,499,3
6838,134276019,Joakim,Entire home/apt,897,2
6839,134358809,Eivind Gabriel,Private room,398,1
6840,134534317,Ole,Entire home/apt,753,2
6841,134550565,Henrik,Entire home/apt,609,4
6842,134556613,Amalie,Entire home/apt,398,2
6843,134653538,Mette,Entire home/apt,1201,4
6844,134659953,Baris,Shared room,296,1
6845,134671087,Hanne,Entire home/apt,897,2
6846,134739542,Alfhild,Private room,457,1
6847,134739542,Alfhild,Entire home/apt,973,4
6848,135002395,Idunn,Entire home/apt,601,3
6849,135025632,Nina,Private room,1100,1
6850,135027557,Agnethe,Private room,296,2
6851,135050119,Gunhild,Entire home/apt,474,2
6852,135078818,Salila,Entire home/apt,702,2
6853,135157041,Violetta,Entire home/apt,702,1
6854,135171056,Julia,Private room,203,7
6855,135224059,Samira,Private room,558,1
6856,135224059,Samira,Private room,550,1
6857,135224059,Samira,Private room,550,1
6858,135228265,Martin,Entire home/apt,702,2
6859,135358257,Ronny,Private room,372,2
6860,135378235,Baldur,Entire home/apt,516,7
6861,135393484,Marek,Private room,550,1
6862,135404274,Julie,Entire home/apt,1497,2
6863,135414966,Jun,Entire home/apt,998,1
6864,135482619,Eirik,Entire home/apt,651,1
6865,135487470,Helge,Entire home/apt,795,14
6866,135491656,Hans,Entire home/apt,2199,3
6867,135511744,Christina,Entire home/apt,533,3
6868,135627911,Annette Julie,Entire home/apt,1497,4
6869,135666200,Oda,Entire home/apt,998,3
6870,135691629,Kristin,Entire home/apt,1497,10
6871,135777136,Trine-Lise,Entire home/apt,998,6
6872,135803308,Anniken,Entire home/apt,930,6
6873,135851626,Beate,Private room,1311,1
6874,135869836,Aina,Entire home/apt,702,4
6875,135875044,Tore,Entire home/apt,1074,4
6876,135882077,Hyeran,Entire home/apt,651,2
6877,135977615,Stein Are,Entire home/apt,702,6
6878,136009911,Martyna,Entire home/apt,804,1
6879,136028101,Anniken,Entire home/apt,897,2
6880,136085396,Hedda,Entire home/apt,338,3
6881,136178351,Martin,Entire home/apt,1996,2
6882,136211601,Celin,Entire home/apt,947,14
6883,136219531,Anna,Entire home/apt,956,1
6884,136231048,Maren,Entire home/apt,998,3
6885,136250273,Gina,Entire home/apt,643,1
6886,136250273,Gina,Shared room,296,1
6887,136254563,Hanna,Entire home/apt,482,2
6888,136335213,Christopher,Entire home/apt,601,2
6889,136336953,Roza Leah,Entire home/apt,601,2
6890,136375882,Shire Marius & Sara,Entire home/apt,1497,3
6891,136523782,Christel,Entire home/apt,998,1
6892,136620632,Sara,Entire home/apt,846,7
6893,136886242,Filip,Entire home/apt,702,3
6894,136889949,Martin,Entire home/apt,998,2
6895,136932991,Gudbrand,Entire home/apt,4001,3
6896,136937708,Joakim,Entire home/apt,465,4
6897,136943446,Vibeke,Entire home/apt,702,2
6898,137019010,Reden P.,Entire home/apt,601,1
6899,137112788,Andreas,Entire home/apt,2199,2
6900,137113801,Heidi Kathrine,Entire home/apt,423,1
6901,137133987,Sally Christina Slette,Private room,550,2
6902,137137221,Maria Azora,Private room,423,1
6903,137140661,Malin,Entire home/apt,499,1
6904,137225477,Helle,Entire home/apt,998,3
6905,137277883,Sara,Entire home/apt,474,1
6906,137296995,Helin Asta,Entire home/apt,398,2
6907,137342906,Britt,Entire home/apt,592,2
6908,137450904,Christian,Entire home/apt,990,7
6909,137501213,Tone,Entire home/apt,601,3
6910,137501213,Tone,Entire home/apt,897,3
6911,137501213,Tone,Entire home/apt,254,1
6912,137518200,Anette,Entire home/apt,888,5
6913,137529856,Harald,Entire home/apt,651,25
6914,137531353,Hung Huu,Private room,448,1
6915,137539046,Kristine,Entire home/apt,1751,5
6916,137629488,Tonje,Entire home/apt,550,1
6917,137630400,Peder,Entire home/apt,651,5
6918,137633931,Morten,Entire home/apt,863,2
6919,137779369,Sara,Private room,381,1
6920,137800518,RuBy,Private room,482,1
6921,137871899,Martin,Entire home/apt,1184,3
6922,137886141,Tonje,Entire home/apt,601,3
6923,137946611,Ragnhild,Entire home/apt,651,7
6924,137946611,Ragnhild,Entire home/apt,1599,7
6925,137949577,Mattias,Entire home/apt,998,2
6926,137992608,Bianka,Private room,448,1
6927,137992608,Bianka,Entire home/apt,567,1
6928,138042787,Ole,Entire home/apt,499,2
6929,138111615,Jon,Entire home/apt,1692,7
6930,138156319,Kristoffer,Entire home/apt,499,2
6931,138169509,Amy,Entire home/apt,465,3
6932,138208473,Ida,Entire home/apt,939,7
6933,138228181,Christine,Entire home/apt,897,2
6934,138271348,Safija,Entire home/apt,668,3
6935,138383342,Kristin,Entire home/apt,1252,2
6936,138389044,Julie,Entire home/apt,558,3
6937,138414626,Lorna,Entire home/apt,897,3
6938,138503449,Aslak Elias,Entire home/apt,347,1
6939,138511801,Arne,Entire home/apt,499,2
6940,138659086,Ivar,Shared room,381,2
6941,138669533,Camilla,Entire home/apt,1996,2
6942,138763275,Eivind,Private room,448,2
6943,138763275,Eivind,Entire home/apt,1193,2
6944,138764696,Ruth,Entire home/apt,541,2
6945,138872336,Hï¿½ï¿,Entire home/apt,431,2
6946,138873195,Martin Klim,Private room,398,2
6947,138938973,Kristin,Private room,398,1
6948,139061223,Farida,Entire home/apt,491,4
6949,139126436,Sondre,Entire home/apt,1100,2
6950,139138053,Andreas,Private room,296,1
6951,139143937,Einar,Entire home/apt,897,7
6952,139150077,Simone,Entire home/apt,1599,3
6953,139273976,Ingunn,Entire home/apt,533,2
6954,139446598,Trine,Entire home/apt,1996,2
6955,139446598,Trine,Entire home/apt,2182,3
6956,139583996,Zahra & Knut,Entire home/apt,398,2
6957,139583996,Zahra & Knut,Private room,398,2
6958,139583996,Zahra & Knut,Private room,499,2
6959,139774299,Mari,Entire home/apt,998,1
6960,139786203,Rejane,Entire home/apt,956,1
6961,139786203,Rejane,Private room,398,1
6962,139786203,Rejane,Private room,753,1
6963,139786203,Rejane,Private room,372,1
6964,139800112,Mohammad,Private room,804,1
6965,139914922,Andreas W. H.,Entire home/apt,398,2
6966,140023439,Stian,Private room,516,1
6967,140058845,Magnus Retsius,Entire home/apt,947,2
6968,140079987,Greta,Entire home/apt,736,3
6969,140096923,Francis & Iga,Entire home/apt,897,1
6970,140213583,Laila,Entire home/apt,567,3
6971,140213583,Laila,Entire home/apt,685,3
6972,140222918,Julie,Entire home/apt,804,1
6973,140234663,Alf Harald,Entire home/apt,947,3
6974,140301246,Erling,Entire home/apt,398,5
6975,140378265,Chetna,Entire home/apt,499,3
6976,140393660,Petter,Entire home/apt,499,2
6977,140421271,Ida,Entire home/apt,440,4
6978,140425820,Marianne,Entire home/apt,897,5
6979,140464971,Frï¿½ï¿½,Entire home/apt,702,2
6980,140540628,Paul,Entire home/apt,1303,2
6981,140540969,Jms,Private room,296,1
6982,140540969,Jms,Private room,347,1
6983,140559495,Joakim,Entire home/apt,381,1
6984,140902798,Magnus,Entire home/apt,1599,2
6985,140913826,Espen Guldahl,Private room,372,1
6986,140971726,Silje,Entire home/apt,550,1
6987,141270270,Stian,Shared room,254,2
6988,141282673,Siril,Entire home/apt,558,3
6989,141311465,Kjetil,Private room,423,3
6990,141311465,Kjetil,Private room,347,2
6991,141311465,Kjetil,Private room,271,3
6992,141364715,Henrik,Entire home/apt,524,2
6993,141374884,Caspar Seip,Entire home/apt,1751,2
6994,141476967,Ragnhild,Entire home/apt,626,2
6995,141488507,Sara,Entire home/apt,288,3
6996,141500131,Mai-Tori,Entire home/apt,846,2
6997,141549066,Asrin,Private room,321,1
6998,141549066,Asrin,Private room,804,1
6999,141637909,Mikkel,Entire home/apt,846,1
7000,141658212,June,Entire home/apt,897,1
7001,141737783,Aase Victoria,Entire home/apt,804,2
7002,141849030,Ingeborg,Entire home/apt,736,1
7003,142170038,Thomas,Entire home/apt,990,2
7004,142222465,Kristine,Entire home/apt,812,1
7005,142231293,Nanna,Entire home/apt,998,3
7006,142369742,Eirinn,Entire home/apt,499,2
7007,142373956,Thomas,Entire home/apt,1015,2
7008,142544539,Tone,Entire home/apt,888,3
7009,142603649,Bastian,Entire home/apt,609,2
7010,142811272,Samira,Shared room,651,1
7011,142814181,Dyveke,Private room,389,1
7012,142970573,Gullik-Andrï¿,Entire home/apt,550,1
7013,143117235,Ragnhild,Private room,389,2
7014,143117235,Ragnhild,Entire home/apt,770,2
7015,143196654,Kaja,Entire home/apt,1269,2
7016,143368726,Hillevi,Entire home/apt,804,2
7017,143420375,Kamil,Private room,592,1
7018,143465344,Thomas,Entire home/apt,482,2
7019,143753948,Silje,Entire home/apt,651,3
7020,143762021,Malin,Entire home/apt,601,2
7021,143849958,Maja,Entire home/apt,499,2
7022,143856451,Louise,Entire home/apt,1100,3
7023,143982025,Johannes,Private room,3003,3
7024,144130888,Jonas,Private room,601,3
7025,144154314,Monrad And Ragni,Entire home/apt,702,2
7026,144304237,Hedvig,Entire home/apt,601,4
7027,144377293,Junsung,Entire home/apt,533,1
7028,144378570,Kimberley,Entire home/apt,897,2
7029,144396831,Henrik,Entire home/apt,448,2
7030,144639799,Torunn,Entire home/apt,990,3
7031,144713645,Mari Atlanta,Entire home/apt,482,2
7032,144718788,Marie,Private room,998,1
7033,144779451,Simen,Entire home/apt,1201,1
7034,144790105,Vegard,Private room,398,1
7035,144836659,Christian,Entire home/apt,491,1
7036,145123546,Miriam,Private room,381,1
7037,145172358,Karoline,Entire home/apt,651,2
7038,145184052,Hanne,Entire home/apt,601,21
7039,145194176,Nina,Entire home/apt,1100,2
7040,145279707,Cathrine,Entire home/apt,499,90
7041,145326062,Miguel,Shared room,220,1
7042,145366792,Henning,Private room,448,2
7043,145444107,Per Inge,Entire home/apt,804,2
7044,145613480,Pï¿½,Entire home/apt,694,2
7045,145691544,Ida Amalie,Entire home/apt,1497,5
7046,145770253,Hildrun,Private room,448,1
7047,145804292,Oda,Entire home/apt,1057,2
7048,145972072,Chris,Private room,584,1
7049,146104925,Marie,Entire home/apt,550,2
7050,146127496,Allison,Private room,440,1
7051,146266312,Mariel,Entire home/apt,558,2
7052,146419724,Martine,Entire home/apt,846,2
7053,146469087,Lars Petter,Private room,296,1
7054,146481766,Haben,Entire home/apt,804,3
7055,146711916,Abdusalam,Shared room,398,1
7056,146733530,Liza-Marie,Entire home/apt,634,1
7057,146733530,Liza-Marie,Entire home/apt,533,1
7058,146780613,Kristine,Entire home/apt,804,2
7059,146930777,Eirik,Entire home/apt,753,1
7060,146941986,Anette,Entire home/apt,2537,1
7061,147329243,Imad,Entire home/apt,1497,1
7062,147388925,Emilie,Entire home/apt,499,2
7063,147404631,Per Bjï¿½ï¿½,Private room,601,1
7064,147495543,Abdoulie,Private room,499,10
7065,147636552,Olav,Entire home/apt,431,2
7066,147644006,Nina,Entire home/apt,1116,3
7067,147879009,Hege,Entire home/apt,448,4
7068,147936413,Christoffer,Entire home/apt,601,2
7069,147949577,ýýshild,Entire home/apt,601,2
7070,148008921,Eirin,Entire home/apt,601,2
7071,148043509,Jonas,Entire home/apt,668,14
7072,148238088,Nina,Entire home/apt,1497,3
7073,148357717,Mirjana,Entire home/apt,677,1
7074,148489573,Teresa,Entire home/apt,601,3
7075,148619152,Kristine,Entire home/apt,499,2
7076,148652914,Anton,Entire home/apt,897,2
7077,148753246,Tomas Hansson,Private room,398,10
7078,148784770,Hanne,Entire home/apt,804,1
7079,148813612,Inger Elisabeth,Private room,398,2
7080,148837330,Fredrik,Entire home/apt,457,2
7081,148896646,Andrea,Entire home/apt,651,4
7082,148925130,Eigil,Entire home/apt,1751,7
7083,148955604,Tora Systad,Entire home/apt,499,1
7084,149029881,Espen,Private room,804,2
7085,149244317,Hans Christian,Entire home/apt,947,2
7086,149366550,Bjï¿½ï,Private room,457,1
7087,149445857,Christian,Entire home/apt,524,7
7088,149532810,Vetle,Private room,347,2
7089,149657128,Sanna,Private room,296,7
7090,149712767,Marah,Entire home/apt,499,2
7091,149729382,Reidun,Entire home/apt,1489,1
7092,149803092,Hï¿½ï¿½,Entire home/apt,491,1
7093,149807933,Hanne,Entire home/apt,499,1
7094,149842856,Marthe,Private room,398,2
7095,149879078,Edna Diana,Private room,330,1
7096,149953346,Kirsti,Entire home/apt,947,7
7097,149959085,Sarah & Alex,Private room,499,1
7098,149992253,Jonas,Entire home/apt,507,3
7099,150005157,Stine Maria,Entire home/apt,1201,1
7100,150054993,Emil,Entire home/apt,804,2
7101,150128414,Silje,Entire home/apt,702,2
7102,150391217,Jens Kristoffer,Entire home/apt,897,2
7103,150451412,Torild,Entire home/apt,897,2
7104,150473357,Kristina,Entire home/apt,389,4
7105,150582187,Olav,Entire home/apt,482,3
7106,150615432,Vy,Entire home/apt,2199,2
7107,150620102,Alexander,Entire home/apt,804,5
7108,150728664,Tin,Entire home/apt,482,3
7109,150740062,Iaroslava,Private room,2191,1
7110,150982445,Terje,Shared room,702,1
7111,151045403,Ole Kristian,Entire home/apt,795,2
7112,151071349,Eli,Entire home/apt,981,3
7113,151115117,Margrethe Aaby,Entire home/apt,1100,2
7114,151140534,Silje,Entire home/apt,499,2
7115,151209563,Line,Entire home/apt,499,2
7116,151211361,Thea Constanse,Entire home/apt,685,1
7117,151351189,Sona,Entire home/apt,584,1
7118,151548832,Ideas To,Entire home/apt,804,2
7119,151558579,Yawar,Entire home/apt,398,1
7120,151635621,Cristin,Entire home/apt,2504,3
7121,151693804,Trine,Entire home/apt,499,2
7122,151778546,Ruth Cecilie,Entire home/apt,761,110
7123,151778546,Ruth Cecilie,Private room,457,1
7124,151911436,Lillen,Entire home/apt,1303,3
7125,151911436,Lillen,Entire home/apt,947,3
7126,151929773,Nanna,Entire home/apt,804,4
7127,152013767,Hedda,Entire home/apt,601,2
7128,152143564,Martine,Shared room,804,2
7129,152632161,Anne,Entire home/apt,406,7
7130,152701025,Vegard,Entire home/apt,804,2
7131,152787877,Thea,Entire home/apt,482,2
7132,152881872,Roger,Entire home/apt,685,2
7133,152881872,Roger,Entire home/apt,347,1
7134,153077796,Martine,Entire home/apt,998,1
7135,153266731,Andrï¿,Entire home/apt,254,1
7136,153348895,Vilde,Entire home/apt,423,2
7137,153582496,Lena,Entire home/apt,753,2
7138,153788071,Dag-Kristoffer,Private room,398,1
7139,153821202,Stian,Entire home/apt,643,2
7140,153863611,Espen,Entire home/apt,998,2
7141,153874108,Qing,Private room,296,1
7142,153876368,Liv Toril,Entire home/apt,575,2
7143,153876368,Liv Toril,Entire home/apt,702,1
7144,153984713,Jehona,Entire home/apt,947,2
7145,154040238,Martine,Entire home/apt,448,2
7146,154150551,Eline,Entire home/apt,431,5
7147,154189192,Sigurd,Entire home/apt,423,3
7148,154225458,Elizabeth,Entire home/apt,837,3
7149,154225458,Elizabeth,Private room,372,3
7150,154279854,Javier,Entire home/apt,584,1
7151,154289217,Sebastian,Entire home/apt,465,3
7152,154299322,CityHome,Entire home/apt,1548,3
7153,154299322,CityHome,Entire home/apt,4491,2
7154,154358333,Tove,Entire home/apt,499,3
7155,154418466,Marthe,Entire home/apt,398,1
7156,154539614,Ilian,Entire home/apt,668,1
7157,154701026,Hilde,Entire home/apt,448,1
7158,154774769,Hans Hï¿½ï¿,Entire home/apt,482,3
7159,154797534,Hï¿½ï¿,Entire home/apt,533,2
7160,154814389,Marianne,Entire home/apt,550,2
7161,155005213,Britina,Entire home/apt,761,1
7162,155214642,Maria,Entire home/apt,702,3
7163,155277804,Trond,Private room,516,1
7164,155402587,Anita,Entire home/apt,998,1
7165,155543323,Mylinh,Private room,364,1
7166,155591538,Brigitta,Private room,398,2
7167,155591538,Brigitta,Entire home/apt,601,3
7168,155872109,Forenom Oslo,Entire home/apt,1937,1
7169,155872109,Forenom Oslo,Entire home/apt,1937,2
7170,155872109,Forenom Oslo,Entire home/apt,1937,2
7171,155872109,Forenom Oslo,Entire home/apt,1937,2
7172,155872109,Forenom Oslo,Entire home/apt,3087,2
7173,155872109,Forenom Oslo,Entire home/apt,1937,2
7174,155872109,Forenom Oslo,Entire home/apt,1937,2
7175,155872109,Forenom Oslo,Entire home/apt,1937,2
7176,155872109,Forenom Oslo,Entire home/apt,1937,2
7177,155872109,Forenom Oslo,Entire home/apt,1193,2
7178,155872109,Forenom Oslo,Entire home/apt,1353,3
7179,155872109,Forenom Oslo,Entire home/apt,1116,2
7180,155872109,Forenom Oslo,Entire home/apt,1937,2
7181,155872109,Forenom Oslo,Entire home/apt,1362,2
7182,155872109,Forenom Oslo,Entire home/apt,1015,2
7183,155872109,Forenom Oslo,Entire home/apt,1937,2
7184,155872109,Forenom Oslo,Entire home/apt,1937,1
7185,155872109,Forenom Oslo,Entire home/apt,1184,2
7186,155872109,Forenom Oslo,Entire home/apt,1937,2
7187,155872109,Forenom Oslo,Entire home/apt,1066,2
7188,155872109,Forenom Oslo,Entire home/apt,1937,2
7189,155872109,Forenom Oslo,Entire home/apt,1937,2
7190,155872109,Forenom Oslo,Entire home/apt,1497,2
7191,155872109,Forenom Oslo,Entire home/apt,964,2
7192,155872109,Forenom Oslo,Entire home/apt,1472,2
7193,155872109,Forenom Oslo,Entire home/apt,1387,2
7194,155872109,Forenom Oslo,Entire home/apt,1937,20
7195,155872109,Forenom Oslo,Entire home/apt,922,2
7196,155872109,Forenom Oslo,Entire home/apt,964,3
7197,155872109,Forenom Oslo,Entire home/apt,1937,2
7198,155872109,Forenom Oslo,Entire home/apt,1057,3
7199,155872109,Forenom Oslo,Entire home/apt,736,2
7200,155872109,Forenom Oslo,Entire home/apt,1937,2
7201,155872109,Forenom Oslo,Entire home/apt,1057,2
